query,date,age,gender
why_is_perimenopause_still,20220113,NULL,NULL
why_is_perimenopause_still_such,20220113,NULL,NULL
why_is_perimenopause_still_mystery,20220113,NULL,NULL
why_perimenopause_such,20220113,NULL,NULL
why_is_perimenopause_still,20220113,NULL,NULL
why_perimenopause_mystery,20220113,NULL,NULL
why_perimenopause_such_mystery,20220113,NULL,NULL
why_perimenopause_still_such_mystery,20220113,NULL,NULL
why_perimenopause_still_such,20220113,45to54,Male
why_is_perimenopause_still_such,20220113,NULL,NULL
why_perimenopause_still_mystery,20220113,NULL,NULL
why_is_perimenopause_still_mystery,20220113,NULL,NULL
why_is_perimenopause_such,20220113,18to24,Male
why_perimenopause_such_mystery,20220113,NULL,NULL
why_perimenopause_such,20220113,NULL,NULL
why_perimenopause_still_mystery,20220113,NULL,NULL
why_perimenopause_still_such,20220113,NULL,NULL
why_is_perimenopause_still_such,20220113,NULL,NULL
why_is_perimenopause_such,20220113,NULL,NULL
why_perimenopause_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such,20220113,NULL,NULL
why_perimenopause_still_such_mystery,20220113,NULL,NULL
why_perimenopause_such,20220113,NULL,NULL
why_is_perimenopause_such,20220113,NULL,NULL
why_is_perimenopause_such,20220113,NULL,NULL
why_is_perimenopause_still_such,20220113,NULL,NULL
why_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_such,20220113,NULL,NULL
why_is_perimenopause_still,20220113,NULL,NULL
why_is_perimenopause_still_such,20220113,NULL,NULL
why_perimenopause_still_such,20220113,NULL,NULL
why_perimenopause_still_such,20220113,18to24,Female
why_perimenopause_such_mystery,20220113,NULL,NULL
why_perimenopause_still_mystery,20220113,NULL,NULL
why_is_perimenopause_such,20220113,NULL,NULL
why_perimenopause_such_mystery,20220113,NULL,NULL
why_perimenopause_still,20220113,NULL,NULL
why_perimenopause_still_such,20220113,NULL,NULL
why_perimenopause_still_such,20220113,NULL,NULL
why_is_perimenopause_still_mystery,20220113,NULL,NULL
why_is_perimenopause_still,20220113,NULL,NULL
why_perimenopause_still_such_mystery,20220113,NULL,NULL
why_perimenopause_mystery,20220113,25to34,Female
why_perimenopause_such,20220113,45to54,Male
why_perimenopause_still_mystery,20220113,NULL,NULL
why_is_perimenopause_still,20220113,NULL,NULL
why_is_perimenopause_such,20220113,NULL,NULL
why_is_perimenopause_still,20220113,NULL,NULL
why_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_such_mystery,20220113,NULL,NULL
why_perimenopause_such_mystery,20220113,NULL,NULL
why_is_perimenopause,20220113,NULL,NULL
why_is_perimenopause_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such,20220113,NULL,NULL
why_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such,20220113,NULL,NULL
why_perimenopause_such_mystery,20220113,NULL,NULL
why_perimenopause_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_mystery,20220113,NULL,NULL
why_is_perimenopause_still,20220113,NULL,NULL
why_perimenopause_such_mystery,20220113,NULL,NULL
why_perimenopause_still_mystery,20220113,NULL,NULL
why_is_perimenopause_such,20220113,55to64,Female
why_is_perimenopause_such,20220113,25to34,Male
why_is_perimenopause_such,20220113,45to54,Male
why_is_perimenopause_still_such,20220113,45to54,Male
why_is_perimenopause_still,20220113,NULL,NULL
why_perimenopause_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such,20220113,45to54,Male
why_is_perimenopause_still,20220113,NULL,NULL
why_perimenopause_still,20220113,NULL,NULL
why_perimenopause_still_such,20220113,NULL,NULL
why_is_perimenopause_such_mystery,20220113,NULL,NULL
why_perimenopause_still_such,20220113,NULL,NULL
why_perimenopause_still_mystery,20220113,NULL,NULL
why_perimenopause_such_mystery,20220113,NULL,NULL
why_perimenopause_mystery,20220113,NULL,NULL
why_is_perimenopause_still_mystery,20220113,NULL,NULL
why_is_perimenopause_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still,20220113,NULL,NULL
why_perimenopause_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such,20220113,55to64,-1
why_perimenopause_still_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such,20220113,NULL,NULL
why_is_perimenopause_such,20220113,NULL,NULL
why_is_perimenopause,20220113,NULL,NULL
why_is_perimenopause_such,20220113,NULL,NULL
why_perimenopause_such,20220113,NULL,NULL
why_is_perimenopause_still_such,20220113,NULL,NULL
why_perimenopause_still,20220113,NULL,NULL
why_is_perimenopause_still,20220113,NULL,NULL
why_is_perimenopause,20220113,35to44,Female
why_is_perimenopause,20220113,NULL,NULL
why_perimenopause_such_mystery,20220113,45to54,Male
why_perimenopause_such,20220113,NULL,NULL
why_perimenopause_still_such_mystery,20220113,18to24,Female
why_is_perimenopause_still_mystery,20220113,NULL,NULL
why_is_perimenopause_such_mystery,20220113,NULL,NULL
why_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_such_mystery,20220113,NULL,NULL
why_is_perimenopause,20220113,NULL,NULL
why_is_perimenopause_such,20220113,NULL,NULL
why_is_perimenopause_still_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such,20220113,35to44,Female
why_perimenopause_mystery,20220113,NULL,NULL
why_is_perimenopause_still,20220113,NULL,NULL
why_perimenopause_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still,20220113,NULL,NULL
why_perimenopause_such_mystery,20220113,NULL,NULL
why_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such,20220113,NULL,NULL
why_is_perimenopause_such,20220113,NULL,NULL
why_is_perimenopause_still_mystery,20220113,NULL,NULL
why_perimenopause_such_mystery,20220113,NULL,NULL
why_is_perimenopause,20220113,NULL,NULL
why_is_perimenopause_such_mystery,20220113,NULL,NULL
why_perimenopause_still,20220113,NULL,NULL
why_is_perimenopause_still_such,20220113,NULL,NULL
why_perimenopause_still_such,20220113,NULL,NULL
why_is_perimenopause_still_such,20220113,NULL,NULL
why_is_perimenopause_still_such,20220113,NULL,NULL
why_is_perimenopause_still_such,20220113,NULL,NULL
why_is_perimenopause_such_mystery,20220113,NULL,NULL
why_is_perimenopause_such,20220113,25to34,Female
why_perimenopause,20220113,NULL,NULL
why_is_perimenopause_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such,20220113,NULL,NULL
why_perimenopause_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still,20220113,35to44,-1
why_is_perimenopause_still_mystery,20220113,NULL,NULL
why_is_perimenopause_such,20220113,NULL,NULL
why_perimenopause_still,20220113,NULL,NULL
why_is_perimenopause_such,20220113,NULL,NULL
why_perimenopause_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still,20220113,NULL,NULL
why_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_such,20220113,NULL,NULL
why_is_perimenopause_still_mystery,20220113,NULL,NULL
why_perimenopause_still_mystery,20220113,NULL,NULL
why_is_perimenopause,20220113,NULL,NULL
why_perimenopause_such_mystery,20220113,NULL,NULL
why_perimenopause_still_mystery,20220113,NULL,NULL
why_is_perimenopause_still_mystery,20220113,NULL,NULL
why_is_perimenopause_such_mystery,20220113,35to44,Female
why_perimenopause_still_such_mystery,20220113,NULL,NULL
why_perimenopause_such,20220113,NULL,NULL
why_is_perimenopause,20220113,NULL,NULL
why_perimenopause_still_mystery,20220113,NULL,NULL
why_perimenopause_still_such_mystery,20220113,NULL,NULL
why_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_mystery,20220113,NULL,NULL
why_perimenopause_mystery,20220113,NULL,NULL
why_is_perimenopause,20220113,NULL,NULL
why_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_mystery,20220113,18to24,Male
why_perimenopause_still_mystery,20220113,NULL,NULL
why_perimenopause_still_such_mystery,20220113,NULL,NULL
why_perimenopause_still_such,20220113,NULL,NULL
why_perimenopause_still_such_mystery,20220113,NULL,NULL
why_perimenopause_such,20220113,NULL,NULL
why_is_perimenopause_still_such,20220113,NULL,NULL
why_is_perimenopause_such,20220113,NULL,NULL
why_perimenopause_mystery,20220113,NULL,NULL
why_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_such_mystery,20220113,55to64,Female
why_is_perimenopause_still_such_mystery,20220113,45to54,Male
why_is_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such_mystery,20220113,18to24,Male
why_is_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such_mystery,20220113,NULL,NULL
why_is_perimenopause_still_such_mystery,20220113,35to44,Male
can_we_surive_our_relationship_after_a_menopause_break_up,20211116,NULL,NULL
can_we_savive_after_a_menopause_break_up,20211116,NULL,NULL
rachel_weiss_menopause_cafe,20210907,NULL,NULL
rachel_weiss_menopause_cafe,20210907,NULL,NULL
sage_leaf_for_menopause,20210907,45to54,Female
sage_leaf_for_menopause,20210907,45to54,Female
bristol_menopausecom,20210930,NULL,NULL
bristol_menopausecom,20210930,NULL,NULL
holland_and_barrett_menopause_suppliments,20211108,NULL,NULL
holland_and_barrett_menopause_suppliments,20211108,NULL,NULL
asos_and_menopause,20211201,NULL,NULL
asos_and_menopause,20211201,NULL,NULL
brain_fog_menopause,20211219,25to34,Male
i_am_used_to_running_a_lot_what_effect_does_menopause,20220130,45to54,Female
i_am_used_to_running_a_lot_what_effect_does_menopause,20220130,45to54,Female
perimenopause_still_mystery,20210430,NULL,NULL
perimenopause_still_mystery,20210430,NULL,NULL
peri_menopause_symptoms,20210430,35to44,Female
peri_menopause_symptoms,20210430,35to44,Female
voice_coach_menopause,20211129,NULL,NULL
voice_coach_menopause,20211129,NULL,NULL
why_perimenopause_such_mystery,20210502,NULL,NULL
why_is_perimenopause_such_mystery,20210502,NULL,NULL
why_perimenopause_still_such,20210502,NULL,NULL
why_perimenopause_still_mystery,20210502,NULL,NULL
why_is_perimenopause_still,20210502,NULL,NULL
why_perimenopause_still,20210502,NULL,NULL
why_perimenopause_still_such_mystery,20210502,NULL,NULL
why_perimenopause_such,20210502,NULL,NULL
why_is_perimenopause_still_such,20210502,NULL,NULL
why_is_perimenopause_still_mystery,20210502,NULL,NULL
peri_menopause_symptoms,20210913,35to44,Female
peri_menopause,20211005,NULL,NULL
peri_menopause,20211005,NULL,NULL
brain_fog_menopause,20211218,NULL,NULL
brain_fog_menopause,20211218,NULL,NULL
brain_fog_menopause,20211218,25to34,Male
brain_fog_menopause,20211218,NULL,NULL
brain_fog_menopause,20211218,NULL,NULL
menopause_acne_pictures,20210920,NULL,NULL
menopause_acne_pictures,20210920,NULL,NULL
horizon_west_hospital_menopause,20211231,NULL,NULL
menopause_hot_flashes,20211231,NULL,NULL
menopause_hot_flashes,20211231,NULL,NULL
menopause_hot_flashes,20211231,NULL,NULL
menopause_doctor_stratford_upon_avon,20220112,NULL,NULL
menopause_doctor_stratford_upon_avon,20220112,NULL,NULL
peri_menopause,20210516,45to54,Female
peri_menopause,20210516,45to54,Female
asea_menopause,20211206,45to54,Female
asea_menopause,20211206,45to54,Female
adele_johnston_for_her_masterclass_mastering_your_menopause_to_uplevel_your_business,20220120,55to64,Female
adele_johnston_for_her_masterclass_mastering_your_menopause_to_uplevel_your_business,20220120,55to64,Female
the_guardian_menopause,20211010,NULL,NULL
the_guardian_menopause,20211010,NULL,NULL
where_can_i_buy_amberen_menopause,20211105,55to64,-1
where_can_i_buy_amberen_menopause,20211105,55to64,-1
bristol_menopause,20211011,NULL,NULL
bristol_menopause,20211011,NULL,NULL
diane_danzebrink_menopause_support,20211125,NULL,NULL
diane_danzebrink_menopause_support,20211125,NULL,NULL
menopause_matters,20211212,45to54,Female
perimenopause_still_such_mystery,20220117,NULL,NULL
perimenopause_still_such_mystery,20220117,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,35to44,Male
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,18to24,Female
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,55to64,Male
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,25to34,Female
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,65Plus,Female
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,25to34,Male
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
brain_fog_menopause,20211214,NULL,NULL
salma_hayek_menopause,20210625,35to44,Female
salma_hayek_menopause,20210625,35to44,Female
sage_for_menopause,20210510,NULL,NULL
sage_for_menopause,20210510,NULL,NULL
nexplanon_implant_and_menopause,20210509,NULL,NULL
meg_matthews_menopause,20210604,NULL,NULL
meg_matthews_menopause,20210604,NULL,NULL
age_of_menopause_and_impact_of_climateric_symptoms_by_geographical_regions,20211125,NULL,NULL
age_of_menopause_and_impact_of_climateric_symptoms_by_geographical_regions,20211125,NULL,NULL
winchester_private_doctor_menopause,20210512,NULL,NULL
winchester_private_doctor_menopause,20210512,NULL,NULL
vaginal_dryness_after_menopause,20210701,55to64,Male
vaginal_dryness_after_menopause,20210701,55to64,Male
lithonia_menopause,20220120,NULL,NULL
manhattan_menopause_management,20211015,NULL,NULL
menopause_mood_swings,20210708,NULL,NULL
menopause_mood_swings,20210708,NULL,NULL
menopause_night_sweats,20211031,45to54,Male
menopause_night_sweats,20211031,45to54,Male
whats_a_menopause,20210422,NULL,NULL
menopause_barbie,20210909,NULL,NULL
menopause_barbie,20210909,NULL,NULL
menopause_sex_drive,20210909,NULL,NULL
menopause_sex_drive,20210909,NULL,NULL
pantene_menopause_shampoo,20211026,55to64,Female
pantene_menopause_shampoo,20211026,55to64,Female
menopause_hot_flashes,20210714,NULL,NULL
menopause_hot_flashes,20210714,NULL,NULL
menopause_tablets_holland_and_barrett,20211023,NULL,NULL
sage_for_menopause,20210708,55to64,Female
sage_for_menopause,20210708,55to64,Female
menopause_hot_flashes,20210619,45to54,Female
menopause_hot_flashes,20210619,45to54,Female
south_windsor_menopause,20210715,NULL,NULL
menopause_austin,20210902,NULL,NULL
best_supplements_for_perimenopause,20210902,45to54,Female
best_supplements_for_perimenopause,20210902,45to54,Female
vaginal_discharge_after_menopause,20210616,NULL,NULL
the_guardian_menopause,20211006,45to54,Male
the_guardian_menopause,20211006,45to54,Male
dr_meyer_menopause,20210815,NULL,NULL
dr_meyer_menopause,20210815,NULL,NULL
diet_for_post_menopause,20211129,NULL,NULL
diet_for_post_menopause,20211129,NULL,NULL
dimstri_home_remedies_menopause_after,20211209,NULL,NULL
peri_menopause_symptoms,20211019,NULL,NULL
peri_menopause_symptoms,20211019,NULL,NULL
lara_briden_menopause_book,20211203,NULL,NULL
lara_briden_menopause_book,20211203,NULL,NULL
menopause_matters,20210721,45to54,Female
menopause_matters,20210721,45to54,Female
menopause_beaumont,20211111,NULL,NULL
biocare_menopause_supplement,20211111,45to54,Female
biocare_menopause_supplement,20211111,45to54,Female
perimenopause_still_such_mystery,20220114,45to54,Male
perimenopause_still_such_mystery,20220114,NULL,NULL
perimenopause_still_such_mystery,20220114,NULL,NULL
ake_su_symptomy_menopause_treatment,20211118,NULL,NULL
ake_su_symptomy_menopause_treatment,20211118,NULL,NULL
bedford_park_menopause,20211118,NULL,NULL
menopause_doral,20211112,NULL,NULL
doral_menopause,20211112,NULL,NULL
menopause_treatment_fairfax,20211112,NULL,NULL
fairfax_menopause_treatment,20211112,NULL,NULL
south_windsor_menopause,20211222,NULL,NULL
vaginal_discharge_after_menopause,20211222,NULL,NULL
vaginal_discharge_after_menopause,20211222,NULL,NULL
vaginal_discharge_after_menopause,20220124,NULL,NULL
why_is_perimenopause_still_mystery,20220124,NULL,NULL
why_is_perimenopause_such,20220124,NULL,NULL
why_perimenopause_such_mystery,20220124,NULL,NULL
why_is_perimenopause_such,20220124,NULL,NULL
meg_matthews_menopause,20210610,NULL,NULL
meg_matthews_menopause,20210610,NULL,NULL
the_limited_discourse_about_menopause_in_the_surveyed_media_was_characterised_by_strong_themes_of_illness_medical_management_and_fear,20211213,NULL,NULL
meg_matthews_menopause,20210722,NULL,NULL
meg_matthews_menopause,20210722,NULL,NULL
menopause_hot_flashes,20210817,NULL,NULL
menopause_hot_flashes,20210817,NULL,NULL
post_menopause_supplements,20210518,45to54,Female
post_menopause_supplements,20210518,45to54,Female
sage_tablets_for_the_menopause,20210919,NULL,NULL
sage_tablets_for_the_menopause,20210919,NULL,NULL
post_menopause_supplements,20211001,NULL,NULL
post_menopause_supplements,20211001,NULL,NULL
vaginal_discharge_after_menopause,20211126,NULL,NULL
vaginal_discharge_after_menopause,20211126,NULL,NULL
bach_flower_remedies_for_menopause,20210904,NULL,NULL
bach_flower_remedies_for_menopause,20210904,NULL,NULL
menopause_night_sweats,20210801,NULL,NULL
menopause_night_sweats,20210801,NULL,NULL
sore_nipples_menopause,20210524,45to54,Female
sore_nipples_menopause,20210524,45to54,Female
vaginal_bleed_after_menopause,20210524,NULL,NULL
vaginal_bleed_after_menopause,20210524,NULL,NULL
zoe_ball_menopause,20210524,45to54,Female
zoe_ball_menopause,20210524,45to54,Female
peri_menopause,20210910,45to54,Female
peri_menopause,20210910,45to54,Female
menopause_hair_loss,20211129,NULL,NULL
menopause_hair_loss,20211129,NULL,NULL
themenopausecharityorg,20210610,65Plus,Male
themenopausecharityorg,20210610,65Plus,Male
what_is_peri_menopause,20210629,NULL,NULL
